Date,Orderid,Partyname,SKU,Asin,Quantity,Rate,Amount,Destination,Stateto,City,Pincode,Statefrom,Godown
2025-01-01,OD332730263396902100,Flipkart Store,CMSM01,,1,802.68,802.68,,Kerala,,673308.0,west bengal,2W2500
2025-01-01,OD332885939262440100,Flipkart Store,CMSM01C,,1,1516.96,1516.96,,Gujarat,,384290.0,west bengal,A92500
2025-01-01,OD332895023755583100,Flipkart Store,CMSM01C,,1,1516.96,1516.96,,Bihar,,802132.0,west bengal,A92500
2025-01-01,OD332928635072450100,Flipkart Store,CMSM01A,,1,1043.75,1043.75,,Maharashtra,,416704.0,west bengal,A92500
2025-01-01,OD332936023337479100,Flipkart Store,CMSM01,,1,936.61,936.61,,Tamil Nadu,,603109.0,west bengal,2W2500
2025-01-01,OD332937437880550100,Flipkart Store,CMSM01C,,1,1516.96,1516.96,,Delhi,,110094.0,west bengal,A92500
2025-01-01,OD332941142588445100,Flipkart Store,CMSM01,,1,936.61,936.61,,Telangana,,500086.0,west bengal,2W2500
2025-01-01,OD332945540425264400,Flipkart Store,CMSM08,,1,1070.54,1070.54,,Haryana,,122001.0,west bengal,2W2500
2025-01-01,OD332961634916762100,Flipkart Store,CMSM01,,1,936.61,936.61,,West Bengal,,721424.0,west bengal,2W2500
2025-01-01,OD332965596241032100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Haryana,,122001.0,west bengal,2W2500
2025-01-01,OD332966803478809100,Flipkart Store,LRM021,,1,2011.86,2011.86,,Bihar,,803110.0,west bengal,A92500
2025-01-01,OD332967001362770100,Flipkart Store,CMSM01A,,1,1043.75,1043.75,,Tamil Nadu,,628002.0,west bengal,2W2500
2025-01-01,OD332973836314233100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,West Bengal,,732206.0,west bengal,2W2500
2025-01-01,OD332976314513468100,Flipkart Store,LIRH01,,1,761.86,761.86,,Delhi,,110008.0,west bengal,2W2500
2025-01-01,OD332979609566907100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,West Bengal,,713146.0,west bengal,2W2500
2025-01-01,OD332979742740387400,Flipkart Store,CMSM01B,,1,1166.96,1166.96,,Gujarat,,395007.0,west bengal,2W2500
2025-01-01,OD332979742740387400,Flipkart Store,CMSM01B,,1,1166.96,1166.96,,Gujarat,,395007.0,west bengal,2W2500
2025-01-01,OD332979851442388100,Flipkart Store,CMSM01A,,1,1043.75,1043.75,,Himachal Pradesh,,171005.0,west bengal,2W2500
2025-01-01,OD332979888813201100,Flipkart Store,CMSM01,,1,891.96,891.96,,Karnataka,,585222.0,west bengal,2W2500
2025-01-01,OD332979891727433100,Flipkart Store,CMSM01,,1,891.96,891.96,,Maharashtra,,401305.0,west bengal,2W2500
2025-01-01,OD332979995823160100,Flipkart Store,CMSM01B,,1,1186.61,1186.61,,Mizoram,,796014.0,west bengal,2W2500
2025-01-01,OD332979995823160100,Flipkart Store,CMSM01B,,1,1186.61,1186.61,,Mizoram,,796014.0,west bengal,2W2500
2025-01-01,OD332980006864887100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Uttar Pradesh,,281005.0,west bengal,2W2500
2025-01-01,OD332980244389145100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,West Bengal,,712612.0,west bengal,2W2500
2025-01-01,OD332980283676085100,Flipkart Store,CMSM01B,,1,1186.61,1186.61,,Tamil Nadu,,643217.0,west bengal,2W2500
2025-01-01,OD332980283676085100,Flipkart Store,CMSM01B,,1,1186.61,1186.61,,Tamil Nadu,,643217.0,west bengal,2W2500
2025-01-01,OD332980283676085100,Flipkart Store,CMSM01B,,1,1186.61,1186.61,,Tamil Nadu,,643217.0,west bengal,2W2500
2025-01-01,OD332980283676085100,Flipkart Store,CMSM01B,,1,1186.61,1186.61,,Tamil Nadu,,643217.0,west bengal,2W2500
2025-01-01,OD332981134421081100,Flipkart Store,LIRH01,,1,761.86,761.86,,Uttar Pradesh,,226021.0,west bengal,2W2500
2025-01-01,OD332981615335453100,Flipkart Store,CMSM01,,1,891.96,891.96,,Kerala,,689501.0,west bengal,2W2500
2025-01-01,OD332981972919597100,Flipkart Store,CMSM01B,,1,1186.61,1186.61,,Tamil Nadu,,635113.0,west bengal,2W2500
2025-01-01,OD332981972919597100,Flipkart Store,CMSM01B,,1,1186.61,1186.61,,Tamil Nadu,,635113.0,west bengal,2W2500
2025-01-01,OD332982212001418100,Flipkart Store,CMSM01,,1,869.64,869.64,,Odisha,,761010.0,west bengal,2W2500
2025-01-01,OD332982681772138100,Flipkart Store,CMSM01,,1,713.39,713.39,,Haryana,,122001.0,west bengal,2W2500
2025-01-01,OD332982707401616100,Flipkart Store,CMSM01,,1,891.96,891.96,,Bihar,,824231.0,west bengal,2W2500
2025-01-01,OD332982893544550100,Flipkart Store,CMSM01,,1,891.96,891.96,,Odisha,,754005.0,west bengal,2W2500
2025-01-01,OD332983043799312100,Flipkart Store,CMSM082,,1,1338.39,1338.39,,Maharashtra,,401107.0,west bengal,A92500
2025-01-01,OD332983066470680100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Delhi,,110032.0,west bengal,2W2500
2025-01-01,OD332983294049046100,Flipkart Store,CMSM01,,1,891.96,891.96,,Assam,,787057.0,west bengal,2W2500
2025-01-01,OD332983361103569100,Flipkart Store,CMSM01,,1,891.96,891.96,,Tamil Nadu,,625020.0,west bengal,2W2500
2025-01-01,OD332983672435852100,Flipkart Store,CMSM01,,1,891.96,891.96,,Telangana,,503185.0,west bengal,2W2500
2025-01-01,OD332984149148647100,Flipkart Store,CMSM01,,1,891.96,891.96,,Telangana,,500087.0,west bengal,2W2500
2025-01-01,OD332984222067825100,Flipkart Store,CMSM01,,1,891.96,891.96,,Odisha,,767025.0,west bengal,2W2500
2025-01-01,OD332984383886408100,Flipkart Store,CMSM01,,1,891.96,891.96,,Odisha,,756019.0,west bengal,2W2500
2025-01-01,OD332984414303915100,Flipkart Store,CMSM01C,,1,1516.96,1516.96,,Jharkhand,,822101.0,west bengal,A92500
2025-01-01,OD332984414303915100,Flipkart Store,CMSM01C,,1,1516.96,1516.96,,Jharkhand,,822101.0,west bengal,A92500
2025-01-01,OD332984851085515100,Flipkart Store,CMSM01,,1,891.96,891.96,,Madhya Pradesh,,472442.0,west bengal,2W2500
2025-01-01,OD332986811989422100,Flipkart Store,CMSM01,,1,891.96,891.96,,Assam,,781308.0,west bengal,2W2500
2025-01-01,OD332986912178551100,Flipkart Store,CMSM01,,1,891.96,891.96,,West Bengal,,742405.0,west bengal,2W2500
2025-01-01,OD332988179097694100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Tamil Nadu,,638502.0,west bengal,2W2500
2025-01-01,OD332988341914283100,Flipkart Store,CMSM01,,1,891.96,891.96,,Maharashtra,,413709.0,west bengal,2W2500
2025-01-01,OD332988748731066100,Flipkart Store,CMSM01B,,1,1186.61,1186.61,,West Bengal,,712308.0,west bengal,2W2500
2025-01-01,OD332988748731066100,Flipkart Store,CMSM01B,,1,1186.61,1186.61,,West Bengal,,712308.0,west bengal,2W2500
2025-01-01,OD332989053553530100,Flipkart Store,CMSM01,,1,891.96,891.96,,Karnataka,,560033.0,west bengal,2W2500
2025-01-01,OD332989079658363100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Kerala,,695023.0,west bengal,2W2500
2025-01-01,OD332989820093450100,Flipkart Store,CMSM01,,1,891.96,891.96,,Maharashtra,,413115.0,west bengal,2W2500
2025-01-01,OD332989860063914100,Flipkart Store,CMSM01,,1,891.96,891.96,,Maharashtra,,431401.0,west bengal,2W2500
2025-01-01,OD332989948202429100,Flipkart Store,CMSM01,,1,891.96,891.96,,Karnataka,,560091.0,west bengal,2W2500
2025-01-01,OD332989988830275100,Flipkart Store,CMSM01,,1,891.96,891.96,,Tamil Nadu,,624002.0,west bengal,2W2500
2025-01-01,OD332990027792075100,Flipkart Store,CMSM01,,1,891.96,891.96,,Karnataka,,584101.0,west bengal,2W2500
2025-01-01,OD332990081956498100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Kerala,,686102.0,west bengal,2W2500
2025-01-01,OD332990204951474100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Karnataka,,575006.0,west bengal,2W2500
2025-01-01,OD332990436490961100,Flipkart Store,CMSM01,,1,891.96,891.96,,Madhya Pradesh,,480334.0,west bengal,2W2500
2025-01-01,OD332990648683100100,Flipkart Store,CMSM01,,1,891.96,891.96,,Jammu & Kashmir,,192121.0,west bengal,2W2500
2025-01-01,OD332990724390511100,Flipkart Store,CMSM01B,,1,1186.61,1186.61,,Karnataka,,563116.0,west bengal,2W2500
2025-01-01,OD332990724390511100,Flipkart Store,CMSM01B,,1,1186.61,1186.61,,Karnataka,,563116.0,west bengal,2W2500
2025-01-01,OD332990862606811100,Flipkart Store,CMSM01,,1,891.96,891.96,,West Bengal,,700092.0,west bengal,2W2500
2025-01-01,OD332990889859509100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Tamil Nadu,,641035.0,west bengal,2W2500
2025-01-01,OD332990907592252100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Assam,,784114.0,west bengal,2W2500
2025-01-01,OD332991198186812100,Flipkart Store,CMSM01,,1,891.96,891.96,,West Bengal,,733124.0,west bengal,2W2500
2025-01-01,OD332991374796329400,Flipkart Store,CMSM01,,1,899.11,899.11,,Tamil Nadu,,641035.0,west bengal,2W2500
2025-01-01,OD332991481418707100,Flipkart Store,CMSM01,,1,891.96,891.96,,Gujarat,,363642.0,west bengal,2W2500
2025-01-01,OD332991503290523100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Karnataka,,560102.0,west bengal,2W2500
2025-01-01,OD332991521822427100,Flipkart Store,CMSM01,,1,891.96,891.96,,Maharashtra,,410507.0,west bengal,2W2500
2025-01-01,OD332991576769683100,Flipkart Store,CMSM01,,1,891.96,891.96,,Odisha,,766107.0,west bengal,2W2500
2025-01-01,OD332991602805712100,Flipkart Store,CMSM01,,1,891.96,891.96,,Tamil Nadu,,636030.0,west bengal,2W2500
2025-01-01,OD332991673952607100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Kerala,,683105.0,west bengal,2W2500
2025-01-01,OD332991756856172100,Flipkart Store,CMSM01,,1,891.96,891.96,,Uttar Pradesh,,243001.0,west bengal,2W2500
2025-01-01,OD332991782676659100,Flipkart Store,CMSM01,,1,891.96,891.96,,Chhattisgarh,,493445.0,west bengal,2W2500
2025-01-01,OD332991817134228400,Flipkart Store,CMSM01,,1,899.11,899.11,,Gujarat,,362250.0,west bengal,2W2500
2025-01-01,OD332992079715491100,Flipkart Store,CMSM01,,1,891.96,891.96,,Telangana,,500089.0,west bengal,2W2500
2025-01-01,OD332992259755487100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,West Bengal,,741501.0,west bengal,2W2500
2025-01-01,OD332992706332212100,Flipkart Store,LRM021,,1,2033.05,2033.05,,Jharkhand,,828205.0,west bengal,A92500
2025-01-01,OD332992706332212100,Flipkart Store,LRM021,,1,2033.05,2033.05,,Jharkhand,,828205.0,west bengal,A92500
2025-01-01,OD332993021853843100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Maharashtra,,411016.0,west bengal,2W2500
2025-01-01,OD332993330883463100,Flipkart Store,LRM021,,1,1969.49,1969.49,,West Bengal,,700033.0,west bengal,A92500
2025-01-01,OD332995450109345100,Flipkart Store,LRM021,,1,2033.05,2033.05,,Arunachal Pradesh,,792122.0,west bengal,A92500
2025-01-01,OD332996699838555100,Flipkart Store,LICRH01,,1,1694.07,1694.07,,Assam,,782127.0,west bengal,A92500
2025-01-01,OD332996845958648100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Maharashtra,,431131.0,west bengal,2W2500
2025-01-01,OD332996955679766100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Odisha,,766019.0,west bengal,2W2500
2025-01-01,OD332997078271058400,Flipkart Store,CMSM01A,,1,1050.89,1050.89,,Odisha,,768030.0,west bengal,A92500
2025-01-01,OD332997615921055100,Flipkart Store,LRM021,,1,2033.05,2033.05,,Uttar Pradesh,,205301.0,west bengal,A92500
2025-01-01,OD332997724453041100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Tamil Nadu,,635109.0,west bengal,2W2500
2025-01-01,OD332997864611203100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Punjab,,147001.0,west bengal,2W2500
2025-01-01,OD332997866849884100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Haryana,,122102.0,west bengal,2W2500
2025-01-01,OD332997871109413100,Flipkart Store,CMSM01B,,1,1186.61,1186.61,,Karnataka,,577415.0,west bengal,2W2500
2025-01-01,OD332997871109413100,Flipkart Store,CMSM01B,,1,1186.61,1186.61,,Karnataka,,577415.0,west bengal,2W2500
2025-01-01,OD332997932905406100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Karnataka,,560078.0,west bengal,2W2500
2025-01-01,OD332998013420930100,Flipkart Store,CMSM01A,,1,1043.75,1043.75,,Arunachal Pradesh,,791102.0,west bengal,A92500
2025-01-01,OD332998334614806100,Flipkart Store,CMSM08A,,1,1249.11,1249.11,,West Bengal,,721645.0,west bengal,A92500
2025-01-01,OD332998334614806100,Flipkart Store,CMSM08A,,1,1249.11,1249.11,,West Bengal,,721645.0,west bengal,A92500
2025-01-01,OD332998365168735100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Gujarat,,360001.0,west bengal,2W2500
2025-01-01,OD332998589240178100,Flipkart Store,LRM021,,1,2033.05,2033.05,,West Bengal,,700015.0,west bengal,A92500
2025-01-01,OD332998606856076100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Telangana,,509382.0,west bengal,2W2500
2025-01-01,OD332998953513277100,Flipkart Store,LSG011,,1,2965.25,2965.25,,West Bengal,,711102.0,west bengal,A92500
2025-01-01,OD332999095136354100,Flipkart Store,CMSM08,,1,1070.54,1070.54,,Uttar Pradesh,,231220.0,west bengal,2W2500
2025-01-01,OD332999095136354100,Flipkart Store,CMSM08,,1,1070.54,1070.54,,Uttar Pradesh,,231220.0,west bengal,2W2500
2025-01-01,OD332999171232418100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,West Bengal,,743377.0,west bengal,2W2500
2025-01-01,OD332999394312828100,Flipkart Store,CMSM01A,,1,1043.75,1043.75,,Andhra Pradesh,,531149.0,west bengal,A92500
2025-01-01,OD333000124630453400,Flipkart Store,CMSM01B,,1,1193.75,1193.75,,Kerala,,686011.0,west bengal,2W2500
2025-01-01,OD333000394151831100,Flipkart Store,CMSM01B,,1,1186.61,1186.61,,Tamil Nadu,,630205.0,west bengal,2W2500
2025-01-01,OD333000394151831100,Flipkart Store,CMSM01B,,1,1186.61,1186.61,,Tamil Nadu,,630205.0,west bengal,2W2500
2025-01-01,OD333000495772789400,Flipkart Store,CMSM01D,,1,1077.68,1077.68,,Uttar Pradesh,,210125.0,west bengal,2W2500
2025-01-01,OD333000599190378100,Flipkart Store,CMSM082,,1,1137.5,1137.5,,Uttar Pradesh,,201014.0,west bengal,A92500
2025-01-01,OD333000599190378100,Flipkart Store,CMSM082,,1,1137.5,1137.5,,Uttar Pradesh,,201014.0,west bengal,A92500
2025-01-01,OD333000960506545100,Flipkart Store,CMSM082,,1,1338.39,1338.39,,West Bengal,,736121.0,west bengal,A92500
2025-01-01,OD333001088198791100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Andhra Pradesh,,531162.0,west bengal,2W2500
2025-01-01,OD333001174694709100,Flipkart Store,CMSM01B,,1,1186.61,1186.61,,Uttarakhand,,249122.0,west bengal,2W2500
2025-01-01,OD333001174694709100,Flipkart Store,CMSM01B,,1,1186.61,1186.61,,Uttarakhand,,249122.0,west bengal,2W2500
2025-01-01,OD333001174694709100,Flipkart Store,CMSM01B,,1,1186.61,1186.61,,Uttarakhand,,249122.0,west bengal,2W2500
2025-01-01,OD333001174694709100,Flipkart Store,CMSM01B,,1,1186.61,1186.61,,Uttarakhand,,249122.0,west bengal,2W2500
2025-01-01,OD333001194251511100,Flipkart Store,CMSM01B,,1,1186.61,1186.61,,Tamil Nadu,,641606.0,west bengal,2W2500
2025-01-01,OD333002320466570100,Flipkart Store,LAF01,,1,5083.9,5083.9,,Madhya Pradesh,,486886.0,west bengal,A92500
2025-01-01,OD333003974479460100,Flipkart Store,CMSM01A,,1,1043.75,1043.75,,Tamil Nadu,,641606.0,west bengal,A92500
2025-01-01,OD333004692373394100,Flipkart Store,CMSM01B,,1,1186.61,1186.61,,Uttar Pradesh,,201318.0,west bengal,2W2500
2025-01-01,OD333004891139947400,Flipkart Store,CMSM08,,1,1077.68,1077.68,,Maharashtra,,410505.0,west bengal,2W2500
2025-01-01,OD333005349562744400,Flipkart Store,CMSM01B,,1,1186.61,1186.61,,Kerala,,686011.0,west bengal,2W2500
2025-01-01,OD333005701122379100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Odisha,,753014.0,west bengal,2W2500
2025-01-01,OD333005701291273100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Uttarakhand,,248002.0,west bengal,2W2500
2025-01-01,OD333005848708178100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Maharashtra,,412114.0,west bengal,2W2500
2025-01-01,OD333006275076397100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Uttar Pradesh,,229210.0,west bengal,2W2500
2025-01-01,OD333006293174814100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Uttar Pradesh,,229210.0,west bengal,2W2500
2025-01-01,OD333006383791989100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Karnataka,,572133.0,west bengal,2W2500
2025-01-01,OD333006974893139100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Maharashtra,,410507.0,west bengal,2W2500
2025-01-01,OD333007467157846100,Flipkart Store,LICRH01,,1,1694.07,1694.07,,Karnataka,,560073.0,west bengal,A92500
2025-01-01,OD333007635852535100,Flipkart Store,CMSM01B,,1,1186.61,1186.61,,Karnataka,,576101.0,west bengal,2W2500
2025-01-01,OD333007635852535100,Flipkart Store,CMSM01B,,1,1186.61,1186.61,,Karnataka,,576101.0,west bengal,2W2500
2025-01-01,OD333007838998633100,Flipkart Store,CMSM08,,1,1070.54,1070.54,,Andhra Pradesh,,522004.0,west bengal,2W2500
2025-01-01,OD333007943720167100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Maharashtra,,402104.0,west bengal,2W2500
2025-01-01,OD333008312179232100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Maharashtra,,411039.0,west bengal,2W2500
2025-01-01,OD333008485280710100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Maharashtra,,440026.0,west bengal,2W2500
2025-01-01,OD333008526772346100,Flipkart Store,CMSM01C,,1,1516.96,1516.96,,West Bengal,,743145.0,west bengal,A92500
2025-01-01,OD333008593706188100,Flipkart Store,CMSM081,,1,1516.96,1516.96,,Tamil Nadu,,635105.0,west bengal,A92500
2025-01-01,OD333009226909000100,Flipkart Store,CMSM01B,,1,1186.61,1186.61,,Andhra Pradesh,,532405.0,west bengal,2W2500
2025-01-01,OD333009226909000100,Flipkart Store,CMSM01B,,1,1186.61,1186.61,,Andhra Pradesh,,532405.0,west bengal,2W2500
2025-01-01,OD333009304724843100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Maharashtra,,400078.0,west bengal,2W2500
2025-01-01,OD333009389383853100,Flipkart Store,CMSM082,,1,1338.39,1338.39,,Telangana,,500092.0,west bengal,A92500
2025-01-01,OD333009696795327100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Karnataka,,575019.0,west bengal,2W2500
2025-01-01,OD333010390280347400,Flipkart Store,CMSM01D,,1,1077.68,1077.68,,Maharashtra,,411046.0,west bengal,2W2500
2025-01-01,OD333010821904171100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Mizoram,,796007.0,west bengal,2W2500
2025-01-01,OD333012317946526100,Flipkart Store,CHSM1,,1,534.82,534.82,,Karnataka,,561205.0,west bengal,2W2500
2025-01-01,OD333013470384116100,Flipkart Store,CMSM01B,,1,1186.61,1186.61,,Tamil Nadu,,600058.0,west bengal,2W2500
2025-01-01,OD333013491991720100,Flipkart Store,CMSM01B,,1,1186.61,1186.61,,Jharkhand,,834002.0,west bengal,2W2500
2025-01-01,OD333013881819995100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Rajasthan,,334001.0,west bengal,2W2500
2025-01-01,OD333013881934121100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Telangana,,509132.0,west bengal,2W2500
2025-01-01,OD333013912969693100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Bihar,,813110.0,west bengal,2W2500
2025-01-01,OD333015151536692100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Andhra Pradesh,,533289.0,west bengal,2W2500
2025-01-01,OD333015287012582100,Flipkart Store,CMSM01A,,1,1043.75,1043.75,,Telangana,,500023.0,west bengal,A92500
2025-01-01,OD333015590839256100,Flipkart Store,LRM021,,1,2033.05,2033.05,,West Bengal,,735226.0,west bengal,A92500
2025-01-01,OD333015899025201100,Flipkart Store,CMSM01A,,1,1043.75,1043.75,,Madhya Pradesh,,486775.0,west bengal,A92500
2025-01-01,OD333016120297004100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Bihar,,800009.0,west bengal,2W2500
2025-01-01,OD333017758627787100,Flipkart Store,CMSM08,,1,1070.54,1070.54,,Odisha,,757050.0,west bengal,2W2500
2025-01-01,OD333017863802443100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Tamil Nadu,,600127.0,west bengal,2W2500
2025-01-01,OD333017967564427100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Telangana,,500039.0,west bengal,2W2500
2025-01-01,OD333018069061728400,Flipkart Store,CMSM08,,1,1070.54,1070.54,,Rajasthan,,321408.0,west bengal,2W2500
2025-01-01,OD333020175289994400,Flipkart Store,CMSM01A,,1,1043.75,1043.75,,Kerala,,689513.0,west bengal,A92500
2025-01-01,OD333021784579848400,Flipkart Store,CMSM01D,,1,1077.68,1077.68,,Jharkhand,,828111.0,west bengal,2W2500
2025-01-01,OD333021873668322100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Tamil Nadu,,600059.0,west bengal,2W2500
2025-01-01,OD333022044537590100,Flipkart Store,CMSM08A1,,1,1516.96,1516.96,,Bihar,,843334.0,west bengal,A92500
2025-01-01,OD333022096753559100,Flipkart Store,CMSM08A1,,1,1516.96,1516.96,,Delhi,,110086.0,west bengal,A92500
2025-01-01,OD333022224662542100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Delhi,,110017.0,west bengal,2W2500
2025-01-01,OD333022450658906100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,West Bengal,,731235.0,west bengal,2W2500
2025-01-01,OD333022489384021400,Flipkart Store,CMSM01D,,1,1077.68,1077.68,,Bihar,,847211.0,west bengal,2W2500
2025-01-01,OD333022530715911100,Flipkart Store,LSG011,,1,2965.25,2965.25,,Assam,,785640.0,west bengal,A92500
2025-01-01,OD333022599842209100,Flipkart Store,CMSM01C,,1,1441.07,1441.07,,West Bengal,,700104.0,west bengal,A92500
2025-01-01,OD333022669761420100,Flipkart Store,CMSM01B,,1,1186.61,1186.61,,Karnataka,,562125.0,west bengal,2W2500
2025-01-01,OD333023125241639100,Flipkart Store,CMSM01A,,1,1043.75,1043.75,,Tamil Nadu,,643219.0,west bengal,A92500
2025-01-01,OD333023810148109100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Odisha,,769003.0,west bengal,2W2500
2025-01-01,OD333024097704577100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Bihar,,811302.0,west bengal,2W2500
2025-01-01,OD333024546990826100,Flipkart Store,LIRH01,,1,761.86,761.86,,Karnataka,,560005.0,west bengal,2W2500
2025-01-01,OD333024553838760400,Flipkart Store,CMSM08,,1,1077.68,1077.68,,Punjab,,148101.0,west bengal,2W2500
2025-01-01,OD333025224980659100,Flipkart Store,LNUBJC011,,1,2287.29,2287.29,,Uttar Pradesh,,210001.0,west bengal,2W2500
2025-01-01,OD333025226929722100,Flipkart Store,LNUBJC011,,1,2287.29,2287.29,,Uttarakhand,,249403.0,west bengal,2W2500
2025-01-01,OD333025408033371100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Tamil Nadu,,624613.0,west bengal,2W2500
2025-01-01,OD333025466769864100,Flipkart Store,LNUBJS01,,1,1863.56,1863.56,,Madhya Pradesh,,474001.0,west bengal,2W2500
2025-01-01,OD333025546656876100,Flipkart Store,LNUBJS01,,1,1863.56,1863.56,,Karnataka,,560099.0,west bengal,2W2500
2025-01-01,OD333025823540728100,Flipkart Store,LNUBR01,,1,1609.32,1609.32,,Uttar Pradesh,,210001.0,west bengal,2W2500
2025-01-01,OD333025897252082100,Flipkart Store,HY128W,,1,1778.81,1778.81,,Chhattisgarh,,492001.0,west bengal,2W2500
2025-01-01,OD333025907308428100,Flipkart Store,HY128W,,1,1778.81,1778.81,,Uttar Pradesh,,210001.0,west bengal,2W2500
2025-01-01,OD333025917185858100,Flipkart Store,HY128W,,1,1778.81,1778.81,,Karnataka,,590010.0,west bengal,2W2500
2025-01-01,OD333025919649387100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Tripura,,799007.0,west bengal,2W2500
2025-01-01,OD333025925904448100,Flipkart Store,HY128W,,1,1778.81,1778.81,,Uttar Pradesh,,201318.0,west bengal,2W2500
2025-01-01,OD333025949503875100,Flipkart Store,LPB01WH,,1,1694.07,1694.07,,Uttar Pradesh,,282007.0,west bengal,2W2500
2025-01-01,OD333025972319052100,Flipkart Store,CMSM01D,,1,1070.54,1070.54,,Odisha,,758030.0,west bengal,2W2500
2025-01-01,OD333026133605914100,Flipkart Store,LNUB5J011,,1,1948.31,1948.31,,Uttar Pradesh,,272001.0,west bengal,2W2500
2025-01-01,OD333026299347156100,Flipkart Store,CMSM08A,,1,1249.11,1249.11,,Jharkhand,,826001.0,west bengal,A92500
2025-01-01,OD333027644216398100,Flipkart Store,CMSM01A,,1,1043.75,1043.75,,Andhra Pradesh,,530046.0,west bengal,A92500
2025-01-01,OD333028461252600100,Flipkart Store,LNUBJC011,,1,2287.29,2287.29,,Uttar Pradesh,,282007.0,west bengal,2W2500
2025-01-01,OD333028512341665100,Flipkart Store,LNUBJS01,,1,1863.56,1863.56,,Delhi,,110096.0,west bengal,2W2500
2025-01-01,OD333030907902284100,Flipkart Store,CMSM01B,,1,1186.61,1186.61,,Haryana,,122051.0,west bengal,2W2500
2025-01-01,OD333031196025161100,Flipkart Store,LNUBR01,,1,1609.32,1609.32,,Uttar Pradesh,,208017.0,west bengal,2W2500
2025-01-01,OD333031283650516100,Flipkart Store,LNUBR01,,1,1609.32,1609.32,,Uttar Pradesh,,208017.0,west bengal,2W2500
2025-01-01,OD333031431428391100,Flipkart Store,LNUBJS01,,1,1863.56,1863.56,,Uttar Pradesh,,208018.0,west bengal,2W2500
2025-01-01,OD333032111802873100,Flipkart Store,CMSM01A,,1,1043.75,1043.75,,Tamil Nadu,,636808.0,west bengal,A92500
2025-01-01,OD333033136450657100,Flipkart Store,CMSM08A,,1,1249.11,1249.11,,Assam,,785013.0,west bengal,A92500
2025-01-01,OD333033288268797100,Flipkart Store,CHSM1,,1,534.82,534.82,,Himachal Pradesh,,173024.0,west bengal,2W2500
2025-01-01,OD333033554330168100,Flipkart Store,CMSM08,,1,1070.54,1070.54,,Mizoram,,796001.0,west bengal,2W2500
2025-01-01,OD333034767106529100,Flipkart Store,CMSM01A,,1,1043.75,1043.75,,Karnataka,,563101.0,west bengal,A92500
