Date,Orderid,Partyname,SKU,Asin,Quantity,Rate,Amount,Destination,Stateto,City,Pincode,Statefrom,Godown
2025-01-01,OD332793289579750100,Flipkart Store,CMSM01,,1,-865.18,865.18,,Delhi,,110062.0,west bengal,2W2500
2025-01-01,OD332904559497566100,Flipkart Store,CMSM01C,,1,-1516.96,1516.96,,Bihar,,811311.0,west bengal,A92500
2025-01-01,OD332923211392392100,Flipkart Store,CMSM01A,,1,-1043.75,1043.75,,Meghalaya,,794109.0,west bengal,2W2500
2025-01-01,OD332937456834768100,Flipkart Store,LSG011,,1,-2965.25,2965.25,,Uttar Pradesh,,211003.0,west bengal,A92500
2025-01-01,OD332938705053946100,Flipkart Store,CMSM01,,1,-936.61,936.61,,Gujarat,,382405.0,west bengal,2W2500
2025-01-01,OD332971003967157100,Flipkart Store,CMSM01A,,1,-1043.75,1043.75,,Gujarat,,382355.0,west bengal,2W2500
2025-01-01,OD332972454725382100,Flipkart Store,CMSM01D,,1,-1070.54,1070.54,,Odisha,,761200.0,west bengal,2W2500
2025-01-01,OD432877404249437100,Flipkart Store,CMSM01A,,1,-1043.75,1043.75,,Tamil Nadu,,603102.0,west bengal,A92500
2025-01-01,OD432923633647768100,Flipkart Store,CMSM01C,,1,-1516.96,1516.96,,Uttar Pradesh,,226002.0,west bengal,A92500
2025-01-01,OD432937388414562100,Flipkart Store,CMSM01,,1,-936.61,936.61,,West Bengal,,722136.0,west bengal,2W2500
2025-01-01,OD432937742520220100,Flipkart Store,LRM021,,1,-2033.05,2033.05,,Jharkhand,,834009.0,west bengal,A92500
2025-01-01,OD432939924227632100,Flipkart Store,CMSM01,,1,-936.61,936.61,,Uttar Pradesh,,201306.0,west bengal,2W2500
2025-01-01,OD432962282516518100,Flipkart Store,CMSM01,,1,-936.61,936.61,,Odisha,,758022.0,west bengal,2W2500
2025-01-01,OD432978328406028100,Flipkart Store,CMSM01,,1,-891.96,891.96,,Karnataka,,562109.0,west bengal,2W2500
2025-01-01,OD432988780497639100,Flipkart Store,CMSM01D,,1,-1070.54,1070.54,,Odisha,,754141.0,west bengal,2W2500
2025-01-01,OD432989191061800100,Flipkart Store,CMSM01D,,1,-1070.54,1070.54,,Maharashtra,,400074.0,west bengal,2W2500
2025-01-01,OD332806295563559100,Flipkart Store,CMSM01B,,1,-1186.61,1186.61,,Kerala,,695584.0,west bengal,2W2500
2025-01-01,OD332841809349545100,Flipkart Store,LNUB01,,1,-1863.56,1863.56,,Rajasthan,,313324.0,west bengal,2W2500
2025-01-01,OD332919316743852100,Flipkart Store,CMSM01A,,1,-1043.75,1043.75,,West Bengal,,711110.0,west bengal,2W2500
2025-01-01,OD332931227606960100,Flipkart Store,CMSM01,,1,-936.61,936.61,,Bihar,,804402.0,west bengal,2W2500
2025-01-01,OD332971451008225100,Flipkart Store,CMSM01A,,1,-1043.75,1043.75,,Karnataka,,560054.0,west bengal,2W2500
2025-01-01,OD332973975468959100,Flipkart Store,CMSM08A,,1,-1249.11,1249.11,,Gujarat,,380061.0,west bengal,A92500
2025-01-01,OD332979609566907100,Flipkart Store,CMSM01D,,1,-1070.54,1070.54,,West Bengal,,713146.0,west bengal,2W2500
2025-01-01,OD332979995823160100,Flipkart Store,CMSM01B,,1,-1186.61,1186.61,,Mizoram,,796014.0,west bengal,2W2500
2025-01-01,OD332988748731066100,Flipkart Store,CMSM01B,,1,-1186.61,1186.61,,West Bengal,,712308.0,west bengal,2W2500
2025-01-01,OD332990724390511100,Flipkart Store,CMSM01B,,1,-1186.61,1186.61,,Karnataka,,563116.0,west bengal,2W2500
2025-01-01,OD332990862606811100,Flipkart Store,CMSM01,,1,-891.96,891.96,,West Bengal,,700092.0,west bengal,2W2500
2025-01-01,OD332991756856172100,Flipkart Store,CMSM01,,1,-891.96,891.96,,Uttar Pradesh,,243001.0,west bengal,2W2500
2025-01-01,OD432884423957077100,Flipkart Store,CMSM01B,,1,-1186.61,1186.61,,Telangana,,502319.0,west bengal,2W2500
2025-01-01,OD432919823181911100,Flipkart Store,CMSM01,,1,-936.61,936.61,,Odisha,,751006.0,west bengal,2W2500
2025-01-01,OD432921171565604100,Flipkart Store,CMSM01A,,1,-1043.75,1043.75,,Bihar,,847105.0,west bengal,2W2500
2025-01-01,OD432923827848761400,Flipkart Store,CMSM01A,,1,-1050.89,1050.89,,Assam,,788115.0,west bengal,2W2500
2025-01-01,OD432930558904082100,Flipkart Store,CMSM01,,1,-936.61,936.61,,Tamil Nadu,,641035.0,west bengal,2W2500
2025-01-01,OD432945853659568100,Flipkart Store,CMSM01,,1,-936.61,936.61,,Bihar,,847211.0,west bengal,2W2500
2025-01-01,OD432947808071325100,Flipkart Store,CMSM01,,1,-936.61,936.61,,Assam,,784149.0,west bengal,2W2500
2025-01-01,OD432949051946718100,Flipkart Store,CMSM01C,,1,-1516.96,1516.96,,Tripura,,799022.0,west bengal,A92500
2025-01-01,OD432953423317487100,Flipkart Store,CMSM01,,1,-936.61,936.61,,Maharashtra,,412308.0,west bengal,2W2500
2025-01-01,OD432963546030598100,Flipkart Store,CMSM01B,,1,-1186.61,1186.61,,Maharashtra,,400607.0,west bengal,2W2500
2025-01-01,OD432974281824319100,Flipkart Store,CMSM01A,,1,-1043.75,1043.75,,West Bengal,,721139.0,west bengal,2W2500
2025-01-01,OD432974537926340100,Flipkart Store,CMSM01,,1,-891.96,891.96,,Gujarat,,370203.0,west bengal,2W2500
2025-01-01,OD432980149436940100,Flipkart Store,LIRH02,,1,-846.61,846.61,,Madhya Pradesh,,465691.0,west bengal,2W2500
2025-01-01,OD432980149436940100,Flipkart Store,LIRH02,,1,-846.61,846.61,,Madhya Pradesh,,465691.0,west bengal,2W2500
2025-01-01,OD432980402377727100,Flipkart Store,CMSM01B,,1,-1186.61,1186.61,,Andhra Pradesh,,531114.0,west bengal,2W2500
2025-01-01,OD432980402377727100,Flipkart Store,CMSM01B,,1,-1186.61,1186.61,,Andhra Pradesh,,531114.0,west bengal,2W2500
2025-01-01,OD432982030764773100,Flipkart Store,CMSM01B,,1,-1186.61,1186.61,,Assam,,787031.0,west bengal,2W2500
2025-01-01,OD432982030764773100,Flipkart Store,CMSM01B,,1,-1186.61,1186.61,,Assam,,787031.0,west bengal,2W2500
2025-01-01,OD432983521389879400,Flipkart Store,CMSM01B,,1,-1193.75,1193.75,,Uttar Pradesh,,212664.0,west bengal,2W2500
2025-01-01,OD432983521389879400,Flipkart Store,CMSM01B,,1,-1193.75,1193.75,,Uttar Pradesh,,212664.0,west bengal,2W2500
2025-01-01,OD432991713859970100,Flipkart Store,LIRH01,,1,-761.86,761.86,,Uttar Pradesh,,274509.0,west bengal,2W2500
2025-01-01,OD432991956732466100,Flipkart Store,CMSM01,,1,-891.96,891.96,,Gujarat,,382481.0,west bengal,2W2500
2025-01-01,OD432992024141848100,Flipkart Store,CMSM01B,,1,-1186.61,1186.61,,Karnataka,,577502.0,west bengal,2W2500
2025-01-01,OD432992169086654100,Flipkart Store,CMSM01D,,1,-1070.54,1070.54,,Gujarat,,394116.0,west bengal,2W2500
2025-01-01,OD432992984786775100,Flipkart Store,CMSM01D,,1,-1070.54,1070.54,,West Bengal,,713363.0,west bengal,2W2500
2025-01-01,OD432993866558604100,Flipkart Store,CMSM082,,1,-1338.39,1338.39,,Maharashtra,,400024.0,west bengal,A92500
2025-01-01,OD432995976102757100,Flipkart Store,CMSM01,,1,-891.96,891.96,,Odisha,,753010.0,west bengal,2W2500
2025-01-01,OD432998163124709100,Flipkart Store,CMSM01D,,1,-1070.54,1070.54,,Tamil Nadu,,606302.0,west bengal,2W2500
2025-01-01,OD332825939492023100,Flipkart Store,CMSM01B,,1,-1186.61,1186.61,,Tamil Nadu,,609402.0,west bengal,2W2500
2025-01-01,OD332927391696232100,Flipkart Store,CMSM01,,1,-936.61,936.61,,Uttar Pradesh,,231220.0,west bengal,2W2500
2025-01-01,OD332940320641296400,Flipkart Store,CMSM01,,1,-943.75,943.75,,Maharashtra,,440002.0,west bengal,2W2500
2025-01-01,OD332945540425264400,Flipkart Store,CMSM08,,1,-1070.54,1070.54,,Haryana,,122001.0,west bengal,2W2500
2025-01-01,OD332963305465241100,Flipkart Store,CMSM01,,1,-936.61,936.61,,Uttar Pradesh,,275305.0,west bengal,2W2500
2025-01-01,OD332964878848354100,Flipkart Store,CMSM01A,,1,-1043.75,1043.75,,Telangana,,500056.0,west bengal,2W2500
2025-01-01,OD332966803478809100,Flipkart Store,LRM021,,1,-2011.86,2011.86,,Bihar,,803110.0,west bengal,A92500
2025-01-01,OD332972713582824100,Flipkart Store,CMSM01A,,1,-1043.75,1043.75,,Maharashtra,,411046.0,west bengal,2W2500
2025-01-01,OD332986912178551100,Flipkart Store,CMSM01,,1,-891.96,891.96,,West Bengal,,742405.0,west bengal,2W2500
2025-01-01,OD332990889859509100,Flipkart Store,CMSM01D,,1,-1070.54,1070.54,,Tamil Nadu,,641035.0,west bengal,2W2500
2025-01-01,OD332996955679766100,Flipkart Store,CMSM01D,,1,-1070.54,1070.54,,Odisha,,766019.0,west bengal,2W2500
2025-01-01,OD332997871109413100,Flipkart Store,CMSM01B,,1,-1186.61,1186.61,,Karnataka,,577415.0,west bengal,2W2500
2025-01-01,OD333000124630453400,Flipkart Store,CMSM01B,,1,-1193.75,1193.75,,Kerala,,686011.0,west bengal,2W2500
2025-01-01,OD333000394151831100,Flipkart Store,CMSM01B,,1,-1186.61,1186.61,,Tamil Nadu,,630205.0,west bengal,2W2500
2025-01-01,OD333001194251511100,Flipkart Store,CMSM01B,,1,-1186.61,1186.61,,Tamil Nadu,,641606.0,west bengal,2W2500
2025-01-01,OD432958079175071100,Flipkart Store,CMSM01A,,1,-1043.75,1043.75,,Telangana,,509206.0,west bengal,2W2500
2025-01-01,OD432958707837887100,Flipkart Store,LRM021,,1,-2033.05,2033.05,,Tripura,,799210.0,west bengal,A92500
2025-01-01,OD432960840821119100,Flipkart Store,CMSM01A,,1,-1043.75,1043.75,,Uttar Pradesh,,230001.0,west bengal,2W2500
2025-01-01,OD432962628382347100,Flipkart Store,CMSM01A,,1,-1043.75,1043.75,,Andhra Pradesh,,531061.0,west bengal,2W2500
2025-01-01,OD432965871947429100,Flipkart Store,CMSM01C,,1,-1516.96,1516.96,,West Bengal,,731215.0,west bengal,A92500
2025-01-01,OD432971525107118100,Flipkart Store,LRM021,,1,-2033.05,2033.05,,West Bengal,,700029.0,west bengal,A92500
2025-01-01,OD432974817783959100,Flipkart Store,CMSM01,,1,-891.96,891.96,,Bihar,,845431.0,west bengal,2W2500
2025-01-01,OD432998379268101100,Flipkart Store,CMSM01B,,1,-1186.61,1186.61,,Kerala,,695143.0,west bengal,2W2500
2025-01-01,OD433000651417018100,Flipkart Store,CMSM01B,,1,-1186.61,1186.61,,Dadra & Nagar Haveli and Daman & Diu,,396230.0,west bengal,2W2500
2025-01-01,OD433000651417018100,Flipkart Store,CMSM01B,,1,-1186.61,1186.61,,Dadra & Nagar Haveli and Daman & Diu,,396230.0,west bengal,2W2500
2025-01-01,OD433001747479515400,Flipkart Store,CMSM01B,,1,-1193.75,1193.75,,Gujarat,,390025.0,west bengal,2W2500
2025-01-01,OD433004653764905100,Flipkart Store,CMSM01D,,1,-1070.54,1070.54,,Maharashtra,,441111.0,west bengal,2W2500
2025-01-01,OD332876111072694100,Flipkart Store,CMSM01B,,1,-1186.61,1186.61,,Jammu & Kashmir,,180004.0,west bengal,2W2500
2025-01-01,OD332913608399823100,Flipkart Store,CMSM01,,1,-936.61,936.61,,Delhi,,110087.0,west bengal,2W2500
2025-01-01,OD332943880232784100,Flipkart Store,CMSM01,,1,-936.61,936.61,,Madhya Pradesh,,456222.0,west bengal,2W2500
2025-01-01,OD332963216360195100,Flipkart Store,CMSM01A,,1,-1043.75,1043.75,,Gujarat,,380009.0,west bengal,2W2500
2025-01-01,OD332970282913682100,Flipkart Store,CMSM01A,,1,-1043.75,1043.75,,Rajasthan,,301701.0,west bengal,2W2500
2025-01-01,OD332972299633642400,Flipkart Store,CMSM01A,,1,-1050.89,1050.89,,Gujarat,,395009.0,west bengal,2W2500
2025-01-01,OD332974816489716100,Flipkart Store,CMSM01B,,1,-1186.61,1186.61,,Andhra Pradesh,,521227.0,west bengal,2W2500
2025-01-01,OD332975722057182100,Flipkart Store,CMSM01A,,1,-1043.75,1043.75,,Maharashtra,,412307.0,west bengal,2W2500
2025-01-01,OD332980100257162400,Flipkart Store,CMSM01A,,1,-1050.89,1050.89,,Telangana,,500088.0,west bengal,A92500
2025-01-01,OD333007635852535100,Flipkart Store,CMSM01B,,1,-1186.61,1186.61,,Karnataka,,576101.0,west bengal,2W2500
2025-01-01,OD333008312179232100,Flipkart Store,CMSM01D,,1,-1070.54,1070.54,,Maharashtra,,411039.0,west bengal,2W2500
2025-01-01,OD333008485280710100,Flipkart Store,CMSM01D,,1,-1070.54,1070.54,,Maharashtra,,440026.0,west bengal,2W2500
2025-01-01,OD333009226909000100,Flipkart Store,CMSM01B,,1,-1186.61,1186.61,,Andhra Pradesh,,532405.0,west bengal,2W2500
2025-01-01,OD333009389383853100,Flipkart Store,CMSM082,,1,-1338.39,1338.39,,Telangana,,500092.0,west bengal,A92500
2025-01-01,OD432938381215574100,Flipkart Store,CMSM01,,1,-936.61,936.61,,Telangana,,501504.0,west bengal,2W2500
2025-01-01,OD432941534756956100,Flipkart Store,CMSM01,,1,-936.61,936.61,,Maharashtra,,444503.0,west bengal,2W2500
2025-01-01,OD432954831896830400,Flipkart Store,CMSM01A,,1,-1050.89,1050.89,,Karnataka,,577003.0,west bengal,2W2500
2025-01-01,OD432955087855264100,Flipkart Store,CMSM01,,1,-936.61,936.61,,Tamil Nadu,,600048.0,west bengal,2W2500
2025-01-01,OD432961937016884400,Flipkart Store,CMSM01A,,1,-1050.89,1050.89,,Karnataka,,577003.0,west bengal,2W2500
2025-01-01,OD432961960007373400,Flipkart Store,CMSM01A,,1,-1050.89,1050.89,,Karnataka,,577003.0,west bengal,2W2500
2025-01-01,OD432961978587188400,Flipkart Store,CMSM01A,,1,-1050.89,1050.89,,Karnataka,,577003.0,west bengal,2W2500
2025-01-01,OD432963066960269100,Flipkart Store,CMSM01A,,1,-1043.75,1043.75,,Kerala,,682307.0,west bengal,2W2500
2025-01-01,OD432963284522513100,Flipkart Store,CMSM01A,,1,-1043.75,1043.75,,Tamil Nadu,,641045.0,west bengal,2W2500
2025-01-01,OD432963502709915100,Flipkart Store,CMSM01D,,1,-1070.54,1070.54,,Maharashtra,,400701.0,west bengal,2W2500
2025-01-01,OD432963502709915100,Flipkart Store,CMSM01D,,1,-1070.54,1070.54,,Maharashtra,,400701.0,west bengal,2W2500
2025-01-01,OD432971894158352100,Flipkart Store,LRM021,,1,-2033.05,2033.05,,Bihar,,851129.0,west bengal,A92500
2025-01-01,OD432971894158352100,Flipkart Store,LRM021,,1,-2033.05,2033.05,,Bihar,,851129.0,west bengal,A92500
2025-01-01,OD432973607776688100,Flipkart Store,CMSM01A,,1,-1043.75,1043.75,,West Bengal,,700157.0,west bengal,2W2500
2025-01-01,OD432982499952025100,Flipkart Store,LRM021,,1,-2033.05,2033.05,,Nagaland,,797112.0,west bengal,A92500
2025-01-01,OD433006891581553400,Flipkart Store,CMSM01B,,1,-1193.75,1193.75,,Andhra Pradesh,,533577.0,west bengal,2W2500
2025-01-01,OD433009318809605100,Flipkart Store,CMSM01B,,1,-1186.61,1186.61,,Assam,,787031.0,west bengal,2W2500
2025-01-01,OD433009506258661100,Flipkart Store,CMSM01B,,1,-1186.61,1186.61,,Uttar Pradesh,,226029.0,west bengal,2W2500
2025-01-01,OD433009540741161100,Flipkart Store,CMSM082,,1,-1338.39,1338.39,,Gujarat,,382721.0,west bengal,A92500
2025-01-01,OD433010103091270100,Flipkart Store,CMSM082,,1,-1338.39,1338.39,,West Bengal,,741156.0,west bengal,A92500
2025-01-01,OD433010119240413100,Flipkart Store,CMSM01B,,1,-1186.61,1186.61,,Maharashtra,,400097.0,west bengal,2W2500
2025-01-01,OD433010361113869100,Flipkart Store,CMSM01B,,1,-1186.61,1186.61,,Andhra Pradesh,,522616.0,west bengal,2W2500
2025-01-01,OD433016309452907100,Flipkart Store,LPB01BU,,1,-2033.05,2033.05,,Manipur,,795001.0,west bengal,A92500
2025-01-01,OD332859751382436100,Flipkart Store,CMSM08A1,,1,-1516.96,1516.96,,Jammu & Kashmir,,180002.0,west bengal,2W2500
2025-01-01,OD332921864887884100,Flipkart Store,CMSM01,,1,-936.61,936.61,,Maharashtra,,413520.0,west bengal,2W2500
2025-01-01,OD332937437880550100,Flipkart Store,CMSM01C,,1,-1516.96,1516.96,,Delhi,,110094.0,west bengal,A92500
2025-01-01,OD332949907820043100,Flipkart Store,CMSM01,,1,-936.61,936.61,,Madhya Pradesh,,480334.0,west bengal,2W2500
2025-01-01,OD332953187631446100,Flipkart Store,CMSM01,,1,-936.61,936.61,,Bihar,,854108.0,west bengal,2W2500
2025-01-01,OD332964725948058100,Flipkart Store,CMSM01,,1,-936.61,936.61,,Karnataka,,560068.0,west bengal,2W2500
2025-01-01,OD332965596241032100,Flipkart Store,CMSM01D,,1,-1070.54,1070.54,,Haryana,,122001.0,west bengal,2W2500
2025-01-01,OD332966182311223100,Flipkart Store,CMSM01B,,1,-1186.61,1186.61,,Karnataka,,573103.0,west bengal,2W2500
2025-01-01,OD332973525469582100,Flipkart Store,CMSM01,,1,-936.61,936.61,,Karnataka,,560077.0,west bengal,2W2500
2025-01-01,OD332973836314233100,Flipkart Store,CMSM01D,,1,-1070.54,1070.54,,West Bengal,,732206.0,west bengal,2W2500
2025-01-01,OD332973836314233100,Flipkart Store,CMSM01D,,1,-1070.54,1070.54,,West Bengal,,732206.0,west bengal,2W2500
2025-01-01,OD332974840448537100,Flipkart Store,CMSM01,,1,-891.96,891.96,,Maharashtra,,411013.0,west bengal,2W2500
2025-01-01,OD332974860131784100,Flipkart Store,CMSM01,,1,-869.64,869.64,,Delhi,,110067.0,west bengal,2W2500
2025-01-01,OD332975059448493100,Flipkart Store,CMSM01A,,1,-932.14,932.14,,Karnataka,,560016.0,west bengal,2W2500
2025-01-01,OD332976028751304100,Flipkart Store,CMSM01,,1,-891.96,891.96,,Andhra Pradesh,,521151.0,west bengal,2W2500
2025-01-01,OD332982893544550100,Flipkart Store,CMSM01,,1,-891.96,891.96,,Odisha,,754005.0,west bengal,2W2500
2025-01-01,OD332992259755487100,Flipkart Store,CMSM01D,,1,-1070.54,1070.54,,West Bengal,,741501.0,west bengal,2W2500
2025-01-01,OD333006275076397100,Flipkart Store,CMSM01D,,1,-1070.54,1070.54,,Uttar Pradesh,,229210.0,west bengal,2W2500
2025-01-01,OD333006974893139100,Flipkart Store,CMSM01D,,1,-1070.54,1070.54,,Maharashtra,,410507.0,west bengal,2W2500
2025-01-01,OD333015151536692100,Flipkart Store,CMSM01D,,1,-1070.54,1070.54,,Andhra Pradesh,,533289.0,west bengal,2W2500
2025-01-01,OD333022044537590100,Flipkart Store,CMSM08A1,,1,-1516.96,1516.96,,Bihar,,843334.0,west bengal,A92500
2025-01-01,OD333022096753559100,Flipkart Store,CMSM08A1,,1,-1516.96,1516.96,,Delhi,,110086.0,west bengal,A92500
2025-01-01,OD432939268848693100,Flipkart Store,CMSM01,,1,-936.61,936.61,,Punjab,,144204.0,west bengal,2W2500
2025-01-01,OD432954908650142100,Flipkart Store,CMSM01,,1,-936.61,936.61,,Odisha,,761018.0,west bengal,2W2500
2025-01-01,OD432954908650142100,Flipkart Store,CMSM01,,1,-936.61,936.61,,Odisha,,761018.0,west bengal,2W2500
2025-01-01,OD432962731912125100,Flipkart Store,CMSM01,,1,-936.61,936.61,,Uttar Pradesh,,275101.0,west bengal,2W2500
2025-01-01,OD432965377790942100,Flipkart Store,CMSM01A,,1,-1043.75,1043.75,,Andhra Pradesh,,522007.0,west bengal,2W2500
2025-01-01,OD432966611904027100,Flipkart Store,CMSM01,,1,-936.61,936.61,,Bihar,,813202.0,west bengal,2W2500
2025-01-01,OD432972220412519100,Flipkart Store,CMSM01A,,1,-1043.75,1043.75,,Maharashtra,,411058.0,west bengal,2W2500
2025-01-01,OD432973509973750100,Flipkart Store,LIRH01,,1,-761.86,761.86,,Uttar Pradesh,,208023.0,west bengal,2W2500
2025-01-01,OD432975205225616100,Flipkart Store,CMSM01A,,1,-1043.75,1043.75,,Kerala,,673641.0,west bengal,2W2500
2025-01-01,OD432976027855957100,Flipkart Store,CMSM01,,1,-891.96,891.96,,Maharashtra,,411027.0,west bengal,2W2500
2025-01-01,OD432976263733454100,Flipkart Store,CMSM01,,1,-891.96,891.96,,Tamil Nadu,,600026.0,west bengal,2W2500
2025-01-01,OD432983446783105100,Flipkart Store,CMSM01B,,1,-1186.61,1186.61,,Bihar,,854312.0,west bengal,2W2500
2025-01-01,OD432983446783105100,Flipkart Store,CMSM01B,,1,-1186.61,1186.61,,Bihar,,854312.0,west bengal,2W2500
2025-01-01,OD432990728695006100,Flipkart Store,CMSM01D,,1,-1070.54,1070.54,,Uttar Pradesh,,226001.0,west bengal,2W2500
2025-01-01,OD432990961462963100,Flipkart Store,CMSM08A,,1,-1249.11,1249.11,,Bihar,,843119.0,west bengal,A92500
2025-01-01,OD432999789680123100,Flipkart Store,CMSM01D,,1,-1070.54,1070.54,,Andhra Pradesh,,531001.0,west bengal,A92500
2025-01-01,OD433015804042995100,Flipkart Store,CMSM01B,,1,-1186.61,1186.61,,Tamil Nadu,,641006.0,west bengal,2W2500
2025-01-01,OD433023456309813100,Flipkart Store,CMSM08A2,,1,-1606.25,1606.25,,Tamil Nadu,,621704.0,west bengal,A92500
2025-01-01,OD433023846271266100,Flipkart Store,CMSM01D,,1,-1070.54,1070.54,,Kerala,,678622.0,west bengal,2W2500
2025-01-01,OD332912018445125100,Flipkart Store,CMSM01,,1,-936.61,936.61,,Bihar,,845437.0,west bengal,2W2500
2025-01-01,OD332955396637632100,Flipkart Store,CMSM01,,1,-936.61,936.61,,Kerala,,670602.0,west bengal,2W2500
2025-01-01,OD332965336984381100,Flipkart Store,LIRH01,,1,-761.86,761.86,,Karnataka,,585302.0,west bengal,2W2500
2025-01-01,OD332974148547250100,Flipkart Store,CMSM01A,,1,-1043.75,1043.75,,Maharashtra,,431203.0,west bengal,2W2500
2025-01-01,OD332974581777155100,Flipkart Store,CMSM01,,1,-891.96,891.96,,Uttar Pradesh,,233227.0,west bengal,2W2500
2025-01-01,OD332975244458763100,Flipkart Store,CMSM01A,,1,-1043.75,1043.75,,Tamil Nadu,,631501.0,west bengal,2W2500
2025-01-01,OD332978563675302100,Flipkart Store,CMSM01B,,1,-1186.61,1186.61,,Madhya Pradesh,,482009.0,west bengal,2W2500
2025-01-01,OD332992706332212100,Flipkart Store,LRM021,,1,-2033.05,2033.05,,Jharkhand,,828205.0,west bengal,A92500
2025-01-01,OD332992706332212100,Flipkart Store,LRM021,,1,-2033.05,2033.05,,Jharkhand,,828205.0,west bengal,A92500
2025-01-01,OD332997615921055100,Flipkart Store,LRM021,,1,-2033.05,2033.05,,Uttar Pradesh,,205301.0,west bengal,A92500
2025-01-01,OD332999171232418100,Flipkart Store,CMSM01D,,1,-1070.54,1070.54,,West Bengal,,743377.0,west bengal,2W2500
2025-01-01,OD333010390280347400,Flipkart Store,CMSM01D,,1,-1077.68,1077.68,,Maharashtra,,411046.0,west bengal,2W2500
2025-01-01,OD333015590839256100,Flipkart Store,LRM021,,1,-2033.05,2033.05,,West Bengal,,735226.0,west bengal,A92500
2025-01-01,OD432921306272129100,Flipkart Store,CMSM01C,,1,-1516.96,1516.96,,Odisha,,756021.0,west bengal,A92500
2025-01-01,OD432937845036028100,Flipkart Store,CMSM01A,,1,-1043.75,1043.75,,Assam,,787057.0,west bengal,A92500
2025-01-01,OD432964806740228400,Flipkart Store,CMSM01C,,1,-1524.11,1524.11,,Gujarat,,387130.0,west bengal,A92500
2025-01-01,OD432973731298388100,Flipkart Store,CMSM01A,,1,-1043.75,1043.75,,Uttar Pradesh,,208017.0,west bengal,2W2500
2025-01-01,OD432974272438939100,Flipkart Store,CMSM01,,1,-891.96,891.96,,Haryana,,125055.0,west bengal,2W2500
2025-01-01,OD432983529908646100,Flipkart Store,CMSM01D,,1,-1070.54,1070.54,,Sikkim,,737135.0,west bengal,2W2500
2025-01-01,OD432987147350461100,Flipkart Store,CMSM01,,1,-847.32,847.32,,Bihar,,848505.0,west bengal,2W2500
2025-01-01,OD432990907750150100,Flipkart Store,CMSM01,,1,-891.96,891.96,,Maharashtra,,401303.0,west bengal,2W2500
2025-01-01,OD432991561066208400,Flipkart Store,CMSM01D,,1,-1077.68,1077.68,,Chhattisgarh,,495557.0,west bengal,2W2500
2025-01-01,OD432991640881282100,Flipkart Store,CMSM01,,1,-847.32,847.32,,Bihar,,851117.0,west bengal,2W2500
2025-01-01,OD432995671866793100,Flipkart Store,CMSM08A2,,1,-1606.25,1606.25,,West Bengal,,722144.0,west bengal,A92500
2025-01-01,OD432995671866793100,Flipkart Store,CMSM08A2,,1,-1606.25,1606.25,,West Bengal,,722144.0,west bengal,A92500
2025-01-01,OD432999100450347100,Flipkart Store,CMSM081,,1,-1516.96,1516.96,,West Bengal,,743127.0,west bengal,A92500
2025-01-01,OD433000116169384100,Flipkart Store,CMSM01A,,1,-1043.75,1043.75,,Arunachal Pradesh,,791110.0,west bengal,A92500
2025-01-01,OD433007642872895100,Flipkart Store,LICRH01,,1,-1694.07,1694.07,,Bihar,,824123.0,west bengal,A92500
2025-01-01,OD433010141252732100,Flipkart Store,CMSM01D,,1,-1070.54,1070.54,,West Bengal,,713103.0,west bengal,2W2500
2025-01-01,OD332963674157798100,Flipkart Store,CMSM01A,,1,-1043.75,1043.75,,Gujarat,,382330.0,west bengal,2W2500
2025-01-01,OD332973092325546100,Flipkart Store,CMSM01D,,1,-1070.54,1070.54,,Rajasthan,,324009.0,west bengal,2W2500
2025-01-01,OD332974017234285100,Flipkart Store,CMSM01B,,1,-1186.61,1186.61,,Telangana,,509125.0,west bengal,2W2500
2025-01-01,OD332974537129185100,Flipkart Store,CMSM01A,,1,-1043.75,1043.75,,Tamil Nadu,,604402.0,west bengal,2W2500
2025-01-01,OD332979742740387400,Flipkart Store,CMSM01B,,1,-1166.96,1166.96,,Gujarat,,395007.0,west bengal,2W2500
2025-01-01,OD332980006864887100,Flipkart Store,CMSM01D,,1,-1070.54,1070.54,,Uttar Pradesh,,281005.0,west bengal,2W2500
2025-01-01,OD332980755621408100,Flipkart Store,LRM021,,1,-2033.05,2033.05,,Uttarakhand,,263136.0,west bengal,A92500
2025-01-01,OD332983294049046100,Flipkart Store,CMSM01,,1,-891.96,891.96,,Assam,,787057.0,west bengal,2W2500
2025-01-01,OD332986811989422100,Flipkart Store,CMSM01,,1,-891.96,891.96,,Assam,,781308.0,west bengal,2W2500
2025-01-01,OD332992079715491100,Flipkart Store,CMSM01,,1,-891.96,891.96,,Telangana,,500089.0,west bengal,2W2500
2025-01-01,OD333001088198791100,Flipkart Store,CMSM01D,,1,-1070.54,1070.54,,Andhra Pradesh,,531162.0,west bengal,2W2500
2025-01-01,OD333007467157846100,Flipkart Store,LICRH01,,1,-1694.07,1694.07,,Karnataka,,560073.0,west bengal,A92500
2025-01-01,OD333017863802443100,Flipkart Store,CMSM01D,,1,-1070.54,1070.54,,Tamil Nadu,,600127.0,west bengal,2W2500
2025-01-01,OD333018069061728400,Flipkart Store,CMSM08,,1,-1070.54,1070.54,,Rajasthan,,321408.0,west bengal,2W2500
2025-01-01,OD333023125241639100,Flipkart Store,CMSM01A,,1,-1043.75,1043.75,,Tamil Nadu,,643219.0,west bengal,A92500
